OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Leng_1,Shape_Le_12,rid,RCA_area,h2oAreaKm2,RCA_poly_h2oAreaKm2
36,1,42,1,36,1,36,off,active, ,M,44,EB, , ,716,141.723782333000003,612.000000000000000, ,52.000000000000000,20.000000000000000,44,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,260.157713028999979,3909.164112129999921,3909.164112129999921,4692,4.195042267120000,74.980257268800003,74.980257268826904
37,1,45,1,37,1,37,main,active, ,Y,48,EB, , ,719,427.358768918000010,696.000000000000000, ,52.000000000000000,147.000000000000000,48,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,296.372931241000003,6003.516359569999622,6003.516359569999622,4693,9.471522518980001,47.842210032399997,47.842210032350003
38,1,47,1,38,1,38,side,active, ,M,50,EB, , ,721,106.489941143999999,483.000000000000000, ,43.000000000000000,15.000000000000000,50,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,324.365552262999984,6003.516359569999622,6003.516359569999622,4693,9.471522518980001,47.842210032399997,47.842210032350003
39,1,49,1,39,1,39,side,active, ,M,47,EB, , ,723,98.086856195500005,174.000000000000000, ,42.000000000000000,7.000000000000000,47,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,287.188653161999980,6003.516359569999622,6003.516359569999622,4693,9.471522518980001,47.842210032399997,47.842210032350003
40,1,50,1,40,1,40,main,active, ,Y,51,EB, , ,724,139.382173397999992,394.000000000000000, ,58.000000000000000,11.000000000000000,51,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,348.804465527999980,1486.660523609999927,1486.660523609999927,4554,1.852485086610000,32.339397995900001,32.339397995890202
41,1,51,1,41,1,41,side,active, ,M,40,EB, , ,725,89.629273738199998,154.000000000000000, ,37.000000000000000,7.100000000000000,40,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,270.852850677999982,4750.796836909999911,4750.796836909999911,4691,6.247500408830000,12.786907794999999,12.786907794951899
42,1,52,1,42,1,42,main,active, ,Y,41,EB, , ,726,102.889543390000000,245.000000000000000, ,48.000000000000000,9.000000000000000,41,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,286.663666438999996,4750.796836909999911,4750.796836909999911,4691,6.247500408830000,12.786907794999999,12.786907794951899
43,1,53,1,43,0,43,side,active, ,M,53,EB, , ,727,240.192767949000000,386.000000000000000, ,97.000000000000000,29.000000000000000,53,EB,{84D82348-F9EE-4E19-AE01-0197C1197151},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29317.680000000000291,118.640000000000001,AK,190803090508,Mckay Creek-Chatanika River,S,NM,190803090604,0.000000000000000,0.000000000000000,55456.802900100003171,1,55456.802900100003171, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,253.496334136999991,3017.752048180000202,3017.752048180000202,4852,3.123562104870000,875.344067274000054,875.344067273552014
44,1,54,1,44,0,44,side,active, ,M,54,EB, , ,728,889.047049422999976,6004.000000000000000, ,398.000000000000000,21.000000000000000,54,EB,{84D82348-F9EE-4E19-AE01-0197C1197151},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29317.680000000000291,118.640000000000001,AK,190803090508,Mckay Creek-Chatanika River,S,NM,190803090604,0.000000000000000,0.000000000000000,55456.802900100003171,1,55456.802900100003171, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,255.022866999000001,3017.752048180000202,3017.752048180000202,4852,3.123562104870000,875.344067274000054,875.344067273552014
45,1,55,1,45,0,45,side,active, ,M,55,EB, , ,729,2210.095886269999937,23890.000000000000000, ,773.000000000000000,46.000000000000000,55,EB,{84D82348-F9EE-4E19-AE01-0197C1197151},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29317.680000000000291,118.640000000000001,AK,190803090508,Mckay Creek-Chatanika River,S,NM,190803090604,0.000000000000000,0.000000000000000,55456.802900100003171,1,55456.802900100003171, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,254.753721071000001,3017.752048180000202,3017.752048180000202,4852,3.123562104870000,875.344067274000054,875.344067273552014
46,1,56,1,46,0,46,oxbow,active, ,Y,56,EB, , ,730,320.962439143999973,2512.000000000000000, ,133.000000000000000,64.000000000000000,56,EB,{84D82348-F9EE-4E19-AE01-0197C1197151},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29317.680000000000291,118.640000000000001,AK,190803090508,Mckay Creek-Chatanika River,S,NM,190803090604,0.000000000000000,0.000000000000000,55456.802900100003171,1,55456.802900100003171, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,264.822208149000005,3554.158319560000109,3554.158319560000109,4882,5.258478508240000,20.058132484800002,20.058132484805899
47,1,57,1,47,1,47,oxbow,active, ,Y,57,EB, , ,731,928.153730775999975,7777.000000000000000, ,433.000000000000000,24.000000000000000,57,EB,{84D82348-F9EE-4E19-AE01-0197C1197151},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29317.680000000000291,118.640000000000001,AK,190803090508,Mckay Creek-Chatanika River,S,NM,190803090604,0.000000000000000,0.000000000000000,55456.802900100003171,1,55456.802900100003171,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,264.935408420999977,2757.033907300000010,2757.033907300000010,4881,2.947021556590000,829.865776577000020,829.865776576692042
48,1,58,1,48,0,48,main,active, ,Y,59,EB, , ,732,62.502906817200000,190.000000000000000,"complex 58,59,60",28.000000000000000,9.000000000000000,59,EB,{84D82348-F9EE-4E19-AE01-0197C1197151},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29317.680000000000291,118.640000000000001,AK,190803090508,Mckay Creek-Chatanika River,S,NM,190803090604,0.000000000000000,0.000000000000000,55456.802900100003171,1,55456.802900100003171, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,277.453271405000010,5136.740593610000360,5136.740593610000360,4874,8.315309445740001,23.927657594700001,23.927657594656900
49,1,59,1,49,0,49,main,active, ,Y,60,EB, , ,733,160.616935750000010,1129.000000000000000,"complex 58,59,60",57.000000000000000,34.000000000000000,60,EB,{84D82348-F9EE-4E19-AE01-0197C1197151},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29317.680000000000291,118.640000000000001,AK,190803090508,Mckay Creek-Chatanika River,S,NM,190803090604,0.000000000000000,0.000000000000000,55456.802900100003171,1,55456.802900100003171, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,278.049087078000014,5136.740593610000360,5136.740593610000360,4874,8.315309445740001,23.927657594700001,23.927657594656900
50,1,60,1,50,0,50,main,active, ,Y,61,EB, , ,734,49.245149379700003,93.000000000000000,"complex 58,59,60",12.000000000000000,7.000000000000000,61,EB,{84D82348-F9EE-4E19-AE01-0197C1197151},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29317.680000000000291,118.640000000000001,AK,190803090508,Mckay Creek-Chatanika River,S,NM,190803090604,0.000000000000000,0.000000000000000,55456.802900100003171,1,55456.802900100003171, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,278.861470621000024,5136.740593610000360,5136.740593610000360,4874,8.315309445740001,23.927657594700001,23.927657594656900
51,1,61,1,51,1,51,main,active, ,Y,62,EB, , ,735,32.176449802000000,62.000000000000000,"complex 61,62,63",10.000000000000000,7.000000000000000,62,EB,{84D82348-F9EE-4E19-AE01-0197C1197151},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29317.680000000000291,118.640000000000001,AK,190803090508,Mckay Creek-Chatanika River,S,NM,190803090604,0.000000000000000,0.000000000000000,55456.802900100003171,1,55456.802900100003171,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,383.485020831999975,2466.611068369999884,2466.611068369999884,4748,8.109942344289999,8.109942344289999,8.109942344287621
52,1,62,1,52,1,52,main,active, ,Y,63,EB, , ,736,44.463954156400000,74.000000000000000,"complex 61,62,63",17.000000000000000,6.000000000000000,63,EB,{84D82348-F9EE-4E19-AE01-0197C1197151},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29317.680000000000291,118.640000000000001,AK,190803090508,Mckay Creek-Chatanika River,S,NM,190803090604,0.000000000000000,0.000000000000000,55456.802900100003171,1,55456.802900100003171,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,383.841095171999996,2466.611068369999884,2466.611068369999884,4748,8.109942344289999,8.109942344289999,8.109942344287621
53,1,63,1,53,1,53,main,active, ,Y,64,EB, , ,737,94.462930293400007,352.000000000000000,"complex 61,62,63",35.000000000000000,14.000000000000000,64,EB,{84D82348-F9EE-4E19-AE01-0197C1197151},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29317.680000000000291,118.640000000000001,AK,190803090508,Mckay Creek-Chatanika River,S,NM,190803090604,0.000000000000000,0.000000000000000,55456.802900100003171,1,55456.802900100003171,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,385.582062742999994,2466.611068369999884,2466.611068369999884,4748,8.109942344289999,8.109942344289999,8.109942344287621
54,1,64,1,54,0,54,oxbow,active, ,Y,65,EB, , ,738,353.909770455000000,1936.000000000000000, ,83.000000000000000,40.000000000000000,65,EB,{01A30922-17DC-46E5-B810-981A8D2359E2},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35455.160000000003492,143.479999999999990,AK,190803090507,Buster Creek-Chatanika River,S,NM,190803090508,0.000000000000000,0.000000000000000,71282.598090900006355,1,71282.598090900006355, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,289.469831281999973,2851.248864109999886,2851.248864109999886,4909,2.779015570460000,753.703261477999945,753.703261478387958
55,1,66,1,55,0,55,side,active, ,M,67,EB, , ,740,109.146546525000005,794.000000000000000,"complex 65,66,67",39.000000000000000,31.000000000000000,67,EB,{01A30922-17DC-46E5-B810-981A8D2359E2},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35455.160000000003492,143.479999999999990,AK,190803090507,Buster Creek-Chatanika River,S,NM,190803090508,0.000000000000000,0.000000000000000,71282.598090900006355,1,71282.598090900006355, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,299.689950123000017,3360.012400600000092,3360.012400600000092,4932,5.658456650860000,12.151481807500000,12.151481807487500
56,1,68,1,56,0,56,side,active, ,M,70,EB, , ,742,441.215118738000001,1180.000000000000000, ,187.000000000000000,14.000000000000000,70,EB,{01A30922-17DC-46E5-B810-981A8D2359E2},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35455.160000000003492,143.479999999999990,AK,190803090507,Buster Creek-Chatanika River,S,NM,190803090508,0.000000000000000,0.000000000000000,71282.598090900006355,1,71282.598090900006355, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,316.518129854999984,2718.698937430000115,2718.698937430000115,4953,3.310624773040000,639.953315954999994,639.953315955409039
57,1,69,1,57,0,57,side,active, ,M,69,EB, , ,743,99.556958173699996,461.000000000000000, ,29.000000000000000,25.000000000000000,69,EB,{01A30922-17DC-46E5-B810-981A8D2359E2},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35455.160000000003492,143.479999999999990,AK,190803090507,Buster Creek-Chatanika River,S,NM,190803090508,0.000000000000000,0.000000000000000,71282.598090900006355,1,71282.598090900006355, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,312.517046488999995,2718.698937430000115,2718.698937430000115,4953,3.310624773040000,639.953315954999994,639.953315955409039
58,1,73,1,58,1,58,main,active, ,Y,73,EB, , ,747,346.679529618999993,818.000000000000000, ,137.000000000000000,10.000000000000000,73,EB,{A635489D-8322-46A0-A924-3C9FF617F134},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,13488.049999999999272,54.579999999999998,AK,190803090506,Flat Creek,S,NM,190803090507,0.000000000000000,0.000000000000000,39730.016222400001425,1,39730.016222400001425,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,319.740001264999989,3768.016848490000029,3768.016848490000029,4949,6.044186918570000,56.930140754800000,56.930140754795900
59,1,77,1,59,1,59,main,active, ,Y,77,EB, , ,751,467.176842471999976,3323.000000000000000, ,163.000000000000000,49.000000000000000,77,EB,{A635489D-8322-46A0-A924-3C9FF617F134},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,13488.049999999999272,54.579999999999998,AK,190803090506,Flat Creek,S,NM,190803090507,0.000000000000000,0.000000000000000,39730.016222400001425,1,39730.016222400001425,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,369.843489524000006,3092.448022940000101,3092.448022940000101,4908,4.622050171070000,39.960436158699999,39.960436158747399
60,1,78,1,60,1,60,main,active, ,Y,78,EB, , ,752,240.637772253999998,1070.000000000000000, ,100.000000000000000,22.000000000000000,78,EB,{A635489D-8322-46A0-A924-3C9FF617F134},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,13488.049999999999272,54.579999999999998,AK,190803090506,Flat Creek,S,NM,190803090507,0.000000000000000,0.000000000000000,39730.016222400001425,1,39730.016222400001425,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,422.789836267999988,6530.338651660000323,6530.338651660000323,4946,12.995222113800001,29.009962232300001,29.009962232348101
61,1,79,1,61,1,61,main,active, ,Y,79,EB, , ,753,119.763268690999993,345.000000000000000, ,51.000000000000000,10.000000000000000,79,EB,{A635489D-8322-46A0-A924-3C9FF617F134},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,13488.049999999999272,54.579999999999998,AK,190803090506,Flat Creek,S,NM,190803090507,0.000000000000000,0.000000000000000,39730.016222400001425,1,39730.016222400001425,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,580.331985388000021,2441.661978059999910,2441.661978059999910,4906,6.976340084580000,6.976340084580000,6.976340084582340
62,1,80,1,62,1,62,main,active, ,Y,80,EB, , ,754,215.862126007999990,1225.000000000000000, ,40.000000000000000,27.000000000000000,80,EB,{A635489D-8322-46A0-A924-3C9FF617F134},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,13488.049999999999272,54.579999999999998,AK,190803090506,Flat Creek,S,NM,190803090507,0.000000000000000,0.000000000000000,39730.016222400001425,1,39730.016222400001425,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,580.879967602999955,2441.661978059999910,2441.661978059999910,4906,6.976340084580000,6.976340084580000,6.976340084582340
