OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,ID,DOWN_ID,CHAN_ID,LENGTH_M_1,AREA_SQKM,ELEV_M,OUT_DIST,SRC_DIST,FROM_DIST,GRADIENT,MNANPRC_M,MEANANNCMS,WIDTH_M_1,DEPTH_M,MAX_GRAD_D,LAKE,STRM_ORDER,AZIMTH_DEG,SINUOSITY,VAL_WIDTH,FP_WIDTH,DROPMAX,Fish,Basin_ID,VWI_Floor,ValCnstrnt,FlowVel,BFQ,StrmPow,BeavHab,FISH_RESID,GEP_Cum,GEP,IP_CHIN2,CCon,MERGE_SRC,uID
21,1,21,1,21,0,21,side,active, ,Y,20,EB, , ,695,271.935861734000014,644.000000000000000, ,108.000000000000000,29.000000000000000,20,EB,{7EA79AF7-710B-4CB6-B93C-7E3C66BB5FEA},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,26303.080000000001746,106.439999999999998,AK,190803090603,Poker Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,45149.785570699998061,1,45149.785570699998061, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,237.362419652999989,11947.000000000000000,11946.000000000000000,8.000000000000000,115.710700000000003,58.117600000000003,236.170800000000014,200.715039999999988,13.236750000000001,5.933740000000000,0.004800000000000,0.456600000000000,0.345500000000000,2.288000000000000,0.102100000000000,0.044000000000000,0.000000000000000,3.000000000000000,243.0700073,1.033000000000000,19.906199999999998,90.677800000000005,1.818400000000000,1,5090603,8.6999998,39.631000000000000,0.4841000,0.113000000000000,5.320000000000000,1,1,0.213100000000000,0.179700000000000,0.529800000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT11947
22,1,23,1,22,0,22,side,active, ,Y,24,EB, , ,697,211.972555682999996,1522.000000000000000, ,96.000000000000000,33.000000000000000,24,EB,{1381589F-E5B7-4CD6-B48D-9B6BB6B407CB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11681.889999999999418,47.270000000000003,AK,190803090601,Belle Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,36373.738052200002130,1,36373.738052200002130, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,254.590112612000013,9854.000000000000000,9853.000000000000000,22.000000000000000,108.639600000000002,46.951000000000001,251.195600000000013,218.547619999999995,15.729870000000000,0.111440000000000,0.024800000000000,0.471900000000000,0.290400000000000,2.098500000000000,0.097200000000000,0.044000000000000,0.000000000000000,3.000000000000000,164.0000000,1.046300000000000,19.038100000000000,19.364899999999999,1.818400000000000,1,5090601,9.0699997,9.228999999999999,1.0631000,0.217000000000000,52.701999999999998,1,1,0.228800000000000,0.168200000000000,0.343800000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT9854
23,1,24,1,23,0,23,main,active, ,Y,25,EB, , ,698,284.508195160000014,1691.000000000000000, ,105.000000000000000,37.000000000000000,25,EB,{1381589F-E5B7-4CD6-B48D-9B6BB6B407CB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11681.889999999999418,47.270000000000003,AK,190803090601,Belle Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,36373.738052200002130,1,36373.738052200002130, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,255.099456709999998,9855.000000000000000,9854.000000000000000,22.000000000000000,116.923900000000003,46.867400000000004,254.647699999999986,218.646080000000012,15.631399999999999,0.209900000000000,0.021200000000000,0.472000000000000,0.289900000000000,2.096900000000000,0.097100000000000,0.044000000000000,0.000000000000000,3.000000000000000,173.8600006,1.059200000000000,14.953200000000001,39.761000000000003,1.818400000000000,1,5090601,7.1300001,18.962000000000000,0.9823000,0.200000000000000,41.552999999999997,1,1,0.228900000000000,0.191000000000000,0.389800000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT9855
24,1,25,1,24,1,24,main,active, ,Y,26,EB, , ,699,97.168142475600007,456.000000000000000, ,37.000000000000000,22.000000000000000,26,EB,{1381589F-E5B7-4CD6-B48D-9B6BB6B407CB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11681.889999999999418,47.270000000000003,AK,190803090601,Belle Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,36373.738052200002130,1,36373.738052200002130,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,289.846772439000006,9880.000000000000000,9879.000000000000000,22.000000000000000,125.710700000000003,43.262900000000002,288.982899999999972,221.154699999999991,13.122780000000001,2.718520000000000,0.024900000000000,0.478500000000000,0.268300000000000,2.017600000000000,0.095000000000000,0.044000000000000,0.000000000000000,3.000000000000000,146.8600006,1.208800000000000,26.988800000000001,69.287300000000002,1.818400000000000,1,5090601,13.3800001,34.351999999999997,1.0483000,0.201000000000000,49.030999999999999,1,1,0.228200000000000,0.250200000000000,0.333200000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT9880
25,1,28,1,25,1,25,main,active, ,M,29,EB, , ,702,29.000563895799999,50.000000000000000, ,8.000000000000000,9.000000000000000,29,EB,{1381589F-E5B7-4CD6-B48D-9B6BB6B407CB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11681.889999999999418,47.270000000000003,AK,190803090601,Belle Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,36373.738052200002130,1,36373.738052200002130,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,384.796482003999984,9938.000000000000000,9937.000000000000000,22.000000000000000,111.568500000000000,20.528600000000001,382.678099999999972,226.933349999999990,7.344140000000000,8.497170000000001,0.020500000000000,0.491800000000000,0.127400000000000,1.392500000000000,0.077000000000000,0.044000000000000,0.000000000000000,2.000000000000000,57.0999985,1.063100000000000,43.983199999999997,43.711300000000001,1.818400000000000,1,5090601,31.5900002,31.390999999999998,0.8199000,0.088000000000000,17.661000000000001,1,1,0.217200000000000,0.179300000000000,0.307200000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT9938
26,1,29,1,26,0,26,main,active, ,Y,30,EB, , ,703,149.691692804000013,432.000000000000000, ,64.000000000000000,9.000000000000000,30,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,230.341902027999993,10433.000000000000000,10432.000000000000000,10.000000000000000,107.426400000000001,101.430300000000003,229.290799999999990,209.278660000000002,22.253760000000000,0.120270000000000,0.001900000000000,0.438300000000000,0.596900000000000,3.003500000000000,0.119100000000000,0.044600000000000,0.000000000000000,3.000000000000000,357.4100037,1.025100000000000,149.312000000000012,56.197800000000001,1.818400000000000,1,5090602,49.7099991,18.710999999999999,0.3392000,0.121000000000000,2.259000000000000,1,1,0.192700000000000,0.255700000000000,0.613200000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT10433
27,1,30,1,27,0,27,side,active, ,M,31,EB, , ,0,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , ,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,229.653874225000010,10434.000000000000000,10433.000000000000000,10.000000000000000,105.710700000000003,101.427199999999999,229.689999999999998,209.376859999999994,22.155560000000001,0.218460000000000,0.000000000000000,0.438300000000000,0.596800000000000,3.003200000000000,0.119100000000000,0.044600000000000,0.000000000000000,3.000000000000000,323.8399963,1.020700000000000,120.063999999999993,76.286699999999996,1.818400000000000,1,5090602,39.9799995,25.402000000000001,0.2461000,0.088000000000000,0.000000000000000,1,1,0.192700000000000,0.030800000000000,0.596500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT10434
28,1,31,1,28,1,28,side,active, ,Y,32,EB, , ,705,211.217631783000002,1040.000000000000000, ,89.000000000000000,16.000000000000000,32,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,234.615699785999993,10442.000000000000000,10441.000000000000000,10.000000000000000,101.568500000000000,86.954499999999996,231.758000000000010,210.174710000000005,21.357710000000001,1.016320000000000,0.000000000000000,0.439600000000000,0.508700000000000,2.773600000000000,0.113800000000000,0.044600000000000,0.000000000000000,3.000000000000000,254.4299927,1.065500000000000,7.795400000000000,51.923400000000001,1.818400000000000,1,5090602,2.8099999,18.719999999999999,0.2384000,0.075000000000000,0.000000000000000,1,1,0.191800000000000,0.081700000000000,0.538000000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT10442
29,1,32,1,29,1,29,side,active, ,Y,33,EB, , ,706,64.108904708200001,187.000000000000000, ,20.000000000000000,14.000000000000000,33,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,233.871448004000001,10442.000000000000000,10441.000000000000000,10.000000000000000,101.568500000000000,86.954499999999996,231.758000000000010,210.174710000000005,21.357710000000001,1.016320000000000,0.000000000000000,0.439600000000000,0.508700000000000,2.773600000000000,0.113800000000000,0.044600000000000,0.000000000000000,3.000000000000000,254.4299927,1.065500000000000,7.795400000000000,51.923400000000001,1.818400000000000,1,5090602,2.8099999,18.719999999999999,0.2384000,0.075000000000000,0.000000000000000,1,1,0.191800000000000,0.081700000000000,0.538000000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT10442
30,1,33,1,30,0,30,main,active, ,Y,34,EB, , ,707,170.281079796000000,419.000000000000000, ,75.000000000000000,7.000000000000000,34,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,231.010563084000012,10437.000000000000000,10436.000000000000000,10.000000000000000,104.497500000000002,87.299700000000001,230.070999999999998,209.676250000000010,21.856179999999998,0.517850000000000,0.000000000000000,0.439500000000000,0.509100000000000,2.775000000000000,0.113900000000000,0.044600000000000,0.000000000000000,3.000000000000000,200.2599945,1.033200000000000,97.182500000000005,39.824800000000003,1.818400000000000,1,5090602,35.0200005,14.352000000000000,0.2385000,0.075000000000000,0.000000000000000,1,1,0.191500000000000,0.110100000000000,0.565700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT10437
31,1,34,1,31,0,31,main,active, ,Y,35,EB, , ,708,163.173982056999989,422.000000000000000, ,89.000000000000000,7.000000000000000,35,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,230.291335164999992,10438.000000000000000,10437.000000000000000,10.000000000000000,102.426400000000001,87.007400000000004,230.192000000000007,209.773460000000000,21.758970000000001,0.615060000000000,0.000000000000000,0.439500000000000,0.508900000000000,2.774400000000000,0.113900000000000,0.044600000000000,0.000000000000000,3.000000000000000,209.1399994,1.130400000000000,55.345900000000000,44.512900000000002,1.818400000000000,1,5090602,19.9500008,16.044000000000000,0.2385000,0.075000000000000,0.000000000000000,1,1,0.191800000000000,0.104400000000000,0.565600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT10438
32,1,38,1,32,1,32,main,active, ,Y,39,EB, , ,712,99.054453350399996,258.000000000000000, ,42.000000000000000,8.000000000000000,39,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,241.401248898000006,10455.000000000000000,10454.000000000000000,10.000000000000000,119.852800000000002,86.174499999999995,241.394200000000012,211.480179999999990,20.052240000000001,2.321790000000000,0.009800000000000,0.441200000000000,0.446300000000000,2.598000000000000,0.109700000000000,0.044600000000000,0.000000000000000,3.000000000000000,130.6699982,1.378300000000000,10.377599999999999,24.631000000000000,2.105000000000000,1,5090602,3.9900000,9.494999999999999,0.7274000,0.207000000000000,19.910000000000000,1,1,0.192600000000000,0.074500000000000,0.539400000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT10455
33,1,39,1,33,1,33,side,active, ,M,42,EB, , ,0,678469.609866000013426,0.000000000000000, ,0.000000000000000,0.000000000000000, , ,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,244.135535817000004,11121.000000000000000,10455.000000000000000,110.000000000000000,113.639600000000002,10.929800000000000,241.668299999999988,211.492860000000007,6.852580000000000,0.000000000000000,0.026400000000000,0.431100000000000,0.054500000000000,0.912800000000000,0.060600000000000,0.044600000000000,0.000000000000000,2.000000000000000,312.9800110,1.041000000000000,21.727699999999999,18.455200000000001,2.105000000000000,1,5090602,23.7999992,20.218000000000000,0.7841000,0.043000000000000,11.221000000000000,1,1,0.195300000000000,0.075900000000000,0.186400000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT11121
34,1,40,1,34,1,34,main,active, ,Y,43,EB, , ,714,306.431639710000013,1246.000000000000000, ,143.000000000000000,14.000000000000000,43,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,241.780384806999990,10456.000000000000000,10455.000000000000000,10.000000000000000,107.426400000000001,75.120300000000000,241.752999999999986,211.576690000000013,19.955729999999999,2.418300000000000,0.001000000000000,0.441400000000000,0.437900000000000,2.574300000000000,0.109100000000000,0.044600000000000,0.000000000000000,3.000000000000000,95.1900024,1.361100000000000,8.782700000000000,88.968500000000006,2.105000000000000,1,5090602,3.4100001,34.560000000000002,0.2315000,0.065000000000000,0.637000000000000,1,1,0.192400000000000,0.141900000000000,0.523600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT10456
35,1,41,1,35,0,35,side,active, ,M,19,EB, , ,715,72.265648772199995,118.000000000000000, ,28.000000000000000,8.000000000000000,19,EB,{7EA79AF7-710B-4CB6-B93C-7E3C66BB5FEA},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,26303.080000000001746,106.439999999999998,AK,190803090603,Poker Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,45149.785570699998061,1,45149.785570699998061, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,235.424579474000012,11946.000000000000000,11945.000000000000000,8.000000000000000,114.852800000000002,58.124400000000001,234.339599999999990,200.612290000000002,13.339490000000000,5.830990000000000,0.020800000000000,0.456200000000000,0.348400000000000,2.297600000000000,0.102300000000000,0.044000000000000,0.000000000000000,3.000000000000000,235.0500031,1.039700000000000,17.025300000000001,77.600700000000003,1.818400000000000,1,5090603,7.4099998,33.774999999999999,1.0092000,0.237000000000000,48.351999999999997,1,1,0.213000000000000,0.050700000000000,0.420600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT11946
36,1,42,1,36,1,36,off,active, ,M,44,EB, , ,716,141.723782333000003,612.000000000000000, ,52.000000000000000,20.000000000000000,44,EB,{0C3ED16C-FF42-43F7-BBAB-56F476A7D902},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25273.020000000000437,102.280000000000001,AK,190803090602,Kokomo Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,42725.318093800000497,1,42725.318093800000497,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,260.157713028999979,10487.000000000000000,10486.000000000000000,10.000000000000000,101.213200000000001,72.393900000000002,259.361899999999991,214.663209999999992,16.869209999999999,5.504820000000000,0.002900000000000,0.443200000000000,0.423200000000000,2.531000000000000,0.108100000000000,0.044600000000000,0.000000000000000,3.000000000000000,182.8500061,1.077900000000000,15.789899999999999,39.441000000000003,2.105000000000000,1,5090602,6.2399998,15.583000000000000,0.3917000,0.107000000000000,3.046000000000000,1,1,0.195200000000000,0.086300000000000,0.542700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT10487
