OID_,Join_Count,TARGET_FID,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Leng,Surveyed,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_1,Z_Mean,Avg_Slope,Shape_Le_2,Num_of_dam,Shape_Length,Shape_Area,Point_Count
152,1,153,{730EE7E6-8C16-4C7A-82B4-2AB8ADF82C84},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20100.450000000000728,81.340000000000003,AK,190803090901,Murphy Creek,S,NM,190803090902,0.000000000000000,0.000000000000000,48681.852539400002570,1,319,22487.470000000001164,MBS4,911319,PNMBS4,21309,7/30/2019 0:00:00,Yes,Mixed Methods, , ,0.000000000000000, ,Perimeter submitted by IMT,51181,2019,7/31/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{9155A802-F466-4D32-AFA3-F0B2D823B2EB},N,2010 - 2019,2019.000000000000000,2010.000000000000000,114689.348612000001594,0.000000000000000,0.000000000000000,48681.852539400002570,0.000000000000000,48681.852539385297860,81343689.474072501063347,0
153,0,154,{A7DEE97E-629C-4376-AC99-9E4DBF1B8090},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,26327.569999999999709,106.540000000000006,AK,190803060906,Cripple Creek,M,TF,190803060907,0.000000000000000,0.000000000000000,50786.951583599999140,0, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,50786.951583599999140,0.000000000000000,50786.951583574787946,106543887.293773844838142,0
154,4,155,{92CE4B7B-0895-431B-92A2-FE10AD5A92BB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,21906.000000000000000,88.650000000000006,AK,190803090403,Aggie Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,42086.982098200001928,1,497,2762.739999999999782,A8PS,411497,PNA8PS,3325,8/27/2007 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,2002,2004,3/20/2019 0:00:00,jljenkins, ,10/16/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,13139.746860200000810,0.000000000000000,0.000000000000000,42086.982098200001928,0.000000000000000,42086.982098183572816,88650267.645734965801239,7
155,2,156,{DB021DB0-A1A3-4C06-9898-7ECCCEDDF09A},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,13447.670000000000073,54.420000000000002,AK,190803060905,Columbia Creek-Chena River,S,TF,190803060907,0.000000000000000,0.000000000000000,33722.758850099999108,0, ,8417.510000000000218,86, , , ,11/1/1958 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter digitized from 1976 Landsat image P74 R15 and hand drawn fire map.,27402,1958,10/14/2008 0:00:00,jhrobak,No,8/15/1958 0:00:00,, ,N,1950 - 1959,1958.000000000000000,1950.000000000000000,31748.812589100001787,0.000000000000000,0.000000000000000,33722.758850099999108,0.000000000000000,33722.758850051068293,54420763.909500814974308,0
156,0,157,{6FE284C0-D454-422F-81D3-2AC0107E36CD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,26450.939999999998690,107.040000000000006,AK,190803090701,Fox Creek,S,NM,190803090702,0.000000000000000,0.000000000000000,48127.124410099997476,0, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,48127.124410099997476,0.000000000000000,48127.124410053169413,107043142.292563825845718,0
157,0,158,{388424A1-B433-4B34-A686-36B729B6CD02},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11633.829999999999927,47.079999999999998,AK,190803090607,Vault Creek,S,NM,190803090608,0.000000000000000,0.000000000000000,31451.734844099999464,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31451.734844099999464,0.000000000000000,31451.734844077342132,47080449.202032215893269,0
158,2,159,{B724CEFB-E7BD-4F19-97CC-15A5B06788E3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,38763.610000000000582,156.870000000000005,AK,190803060804,Little Chena River,S,IT,190803060903,0.000000000000000,0.000000000000000,75379.691628500004299,1,194,37.149999999999999,N2VX,111194,PNN2VX,20,6/15/2021 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Planet Image from 6/15 21:21 UTC,67991,2021,6/18/2021 0:00:00,mstoeber, ,6/21/2021 0:00:00,,{37D4795F-63C5-4D46-A166-82E558795FCD},N,2020 - 2029,2021.000000000000000,2020.000000000000000,2057.446529379999902,0.000000000000000,0.000000000000000,75379.691628500004299,0.000000000000000,75379.691628466607654,156870748.187089651823044,2
159,1,160,{1381589F-E5B7-4CD6-B48D-9B6BB6B407CB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11681.889999999999418,47.270000000000003,AK,190803090601,Belle Creek,S,NM,190803090604,0.000000000000000,0.000000000000000,36373.738052200002130,1,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,0.000000000000000,0.000000000000000,36373.738052200002130,0.000000000000000,36373.738052182801766,47274940.817943625152111,6
160,1,161,{575EDA3B-06C5-40D2-8ACA-7E8404F71981},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,22217.830000000001746,89.909999999999997,AK,190803050804,Junction Creek,S,NM,190803050805,0.000000000000000,0.000000000000000,60686.438668599999801,1, ,1241.900000000000091,Z82, , , ,11/1/1968 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Digitized from 1976 Landsat image P73 R15.,26135,1968,3/12/2008 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1968.000000000000000,1960.000000000000000,10626.936246799999935,0.000000000000000,0.000000000000000,60686.438668599999801,0.000000000000000,60686.438668601636891,89912359.860684022307396,0
161,5,162,{710D0501-2153-4D04-95AF-6EEE54991BF0},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11514.899999999999636,46.600000000000001,AK,190803060501,190803060501,S,NM,190803060502,0.000000000000000,0.000000000000000,37981.159914500000014,1,10H,18095.290000000000873, , , ,6000,6/1/2017 0:00:00,Yes,Other, , ,0.000000000000000, ,Polygon represent Rx Treatment Area.,39575,2017,6/8/2021 0:00:00,jljenkins, ,5/16/2017 0:00:00,,419E85AE-D622-4175-891D-2D88C9A0B39E,Y,2010 - 2019,2017.000000000000000,2010.000000000000000,67076.515419100003783,0.000000000000000,0.000000000000000,37981.159914500000014,0.000000000000000,37981.159914459007268,46599131.168064571917057,6
162,1,163,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,45024.451523700001417,0.000000000000000,45024.451523715440999,66838609.758011505007744,12
163,4,164,{1F30E05B-82AC-4BE9-9E69-7EAF46AEA3B3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19938.069999999999709,80.689999999999998,AK,190803060605,Hunts Creek,S,NM,190803060606,0.000000000000000,0.000000000000000,43484.129888399998890,1,280,87154.289999999993597,HK8H,332280,PDHK8H,87154.4,8/17/2013 0:00:00,Yes,GPS,Helicopter,B - Within 90 Meters,0.000000000000000, ,"GPS data collected by M.Snyder on 8/16, IR flown on 8/17, entered by C.Ferner",36404,2013,8/19/2013 0:00:00,ilmakfsfrecferner,No,12/31/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,173260.052698000014061,0.000000000000000,0.000000000000000,43484.129888399998890,0.000000000000000,43484.129888420546195,80686490.101496189832687,5
164,3,165,{11E86102-F808-4810-8592-9BF9A865598E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25230.919999999998254,102.109999999999999,AK,190803060603,Colorado Creek,M,IT,190803060606,0.000000000000000,0.000000000000000,48074.337951399997110,1, ,1491.990000000000009,Y58, , , ,11/1/1967 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,Digitized from 1978 Landsat image P75 R14.,26150,1967,3/12/2008 0:00:00,jhrobak,No,7/26/1958 0:00:00,, ,N,1960 - 1969,1967.000000000000000,1960.000000000000000,10059.627164999999877,0.000000000000000,0.000000000000000,48074.337951399997110,0.000000000000000,48074.337951429595705,102105899.767725467681885,1
165,10,166,{AD2D9574-5B9B-42CB-A4F7-0A895F532821},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29581.090000000000146,119.709999999999994,AK,190803060507,Outlet South Fork Chena River,M,IT,190803060606,0.000000000000000,0.000000000000000,59101.265845599999011,1,390,12969.680000000000291,MB79,932390,PDMB79,14316,9/2/2019 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,"Perimeter updated using Sentinel-2 Image Service (image dates 7/22/2019, 9/02/2019 ).",51266,2019,9/5/2019 0:00:00,jljenkins, ,10/3/2019 0:00:00,,{831A7AAA-5DA6-4E52-BFAF-2E0E0C502A78},N,2010 - 2019,2019.000000000000000,2010.000000000000000,83743.772826800006442,0.000000000000000,0.000000000000000,59101.265845599999011,0.000000000000000,59101.265845552392420,119710440.479396060109138,4
166,1,167,{5C870B73-6ABD-4A5F-BCA0-4649997272D4},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,38937.839999999996508,157.580000000000013,AK,190803090503,Faith Creek,S,NM,190803090505,0.000000000000000,0.000000000000000,66804.712737599998945,1,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,0.000000000000000,0.000000000000000,66804.712737599998945,0.000000000000000,66804.712737563560950,157575849.837509691715240,14
167,1,168,{2EF96804-83F0-47AF-BA5B-BB71B4656951},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16980.900000000001455,68.719999999999999,AK,190803050607,Outlet Flat Creek,M,NM,190803050608,0.000000000000000,0.000000000000000,37930.230877000001783,1, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,0.000000000000000,0.000000000000000,37930.230877000001783,0.000000000000000,37930.230876960929891,68719263.353627577424049,8
168,1,169,{80D1CB0A-E9C2-4174-9348-04550E7719B9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19893.790000000000873,80.510000000000005,AK,190803050606,190803050606,S,NM,190803050607,0.000000000000000,0.000000000000000,44988.482311799998570,1, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,0.000000000000000,0.000000000000000,44988.482311799998570,0.000000000000000,44988.482311802952609,80507325.983147248625755,2
169,0,170,{71FAB091-1D34-4410-8DA5-BEC3EF867BBE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,12775.069999999999709,51.700000000000003,AK,190803050603,Deep Creek,M,NM,190803050604,0.000000000000000,0.000000000000000,42818.548714399999881,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,42818.548714399999881,0.000000000000000,42818.548714434553403,51698868.445051193237305,1
170,3,171,{985078F0-BB3E-4275-9EE9-29951D59D0A7},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,27452.250000000000000,111.099999999999994,AK,190803070103,Gilles Creek,S,NM,190803070104,0.000000000000000,0.000000000000000,56776.763822100001562,1,204,8343.889999999999418,K1SW,711204,PNK1SW,3600,6/13/2017 0:00:00,Yes,GPS-Flight, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39713,2017,6/14/2017 0:00:00,jljenkins, ,9/25/2017 0:00:00,,1C166729-9871-415C-AB4E-D72CA0EAB2B1,N,2010 - 2019,2017.000000000000000,2010.000000000000000,40881.180475799999840,0.000000000000000,0.000000000000000,56776.763822100001562,0.000000000000000,56776.763822085056745,111095304.751027792692184,2
171,3,172,{DBAEB520-7FA4-4B85-B37B-61D8C1DC2410},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,22635.130000000001019,91.599999999999994,AK,190803060204,Outlet Munson Creek,S,IT,190803060305,0.000000000000000,0.000000000000000,70948.519052500007092,1,477,31728.869999999998981,BC4Z,411477,PNBC4Z,30408,9/3/2006 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1989,2004,3/20/2019 0:00:00,jljenkins, ,10/16/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,79526.072139600000810,0.000000000000000,0.000000000000000,70948.519052500007092,0.000000000000000,70948.519052528819884,91601138.841604515910149,17
172,1,173,{DD488631-6A79-46BE-9F97-D825ECC4EB18},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15848.750000000000000,64.140000000000001,AK,190803050502,190803050502,S,NM,190803050505,0.000000000000000,0.000000000000000,36881.381482099997811,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,0.000000000000000,0.000000000000000,36881.381482099997811,0.000000000000000,36881.381482120043074,64137633.646756730973721,0
173,2,174,{81ABAE23-F358-481D-92AB-DDDD42571429},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,10328.709999999999127,41.799999999999997,AK,190803060302,Blackshell Creek,S,NM,190803060304,0.000000000000000,0.000000000000000,34267.130997100000968,1,369,207.099999999999994, ,411369, ,273.2,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1872,2004,3/20/2019 0:00:00,jljenkins, ,9/23/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,4903.481199679999918,0.000000000000000,0.000000000000000,34267.130997100000968,0.000000000000000,34267.130997134270729,41798789.562740683555603,1
174,1,175,{990BB748-25BA-48EE-8057-B54BFC1171E7},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36931.989999999997963,149.460000000000008,AK,190803050310,Lower North Fork Salcha River,S,NM,190803050407,0.000000000000000,0.000000000000000,77361.403460100002121,1, ,43843.209999999999127,Z61, , , ,11/1/1966 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter is approximate.  Digitized from 1978 Landsat image P75 R14.,26170,1966,3/12/2008 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,64176.792368900001748,0.000000000000000,0.000000000000000,77361.403460100002121,0.000000000000000,77361.403460091925808,149458448.619023084640503,2
175,1,176,{74912BBA-B9BA-4A07-96B4-41B8B9750C28},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,10717.690000000000509,43.369999999999997,AK,190803031808,Volkmar Lake,S,NM,190803031809,0.000000000000000,0.000000000000000,31587.831357700000808,1, ,386.740000000000009,B489,312489,P00489,410,11/14/1993 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,22384,1993,3/14/2019 0:00:00,jljenkins, ,7/17/1993 0:00:00,, ,N,1990 - 1999,1993.000000000000000,1990.000000000000000,6028.324797590000344,409.812520043000006,17.837160333000000,31587.831357700000808,0.000000000000000,31587.831357691655285,43372846.055138036608696,0
176,5,177,{00A01686-049E-4293-84D9-0F1FE7AA66F4},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35952.699999999997090,145.500000000000000,AK,190803031806,Tenmile Creek-Goodpaster River,S,NM,190803031809,0.000000000000000,0.000000000000000,62980.180979600001592,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,574.762692593999986,26.442947957499999,62980.180979600001592,0.000000000000000,62980.180979634424148,145495417.972473382949829,7
177,1,178,{0E3ECA67-FFBD-4903-A5DF-93C29F728E02},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,7482.069999999999709,30.280000000000001,AK,190803031603,Sonora Creek,S,NM,190803031604,0.000000000000000,0.000000000000000,24461.159802700000000,1, ,37026.480000000003201,Z87, , , ,11/1/1968 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,Digitized from 1976 Landsat image P73 R15.  Fire considerably larger than reported.,26138,1968,3/12/2008 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1968.000000000000000,1960.000000000000000,57048.125685400002112,775.407882651000023,38.080504853699999,24461.159802700000000,0.000000000000000,24461.159802655791282,30278839.031315341591835,2
178,0,179,{6F2D3EC4-E569-4F26-BD17-D8A945690CC7},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16280.489999999999782,65.879999999999995,AK,190803050105,Boulder Creek,S,NM,190803050108,0.000000000000000,0.000000000000000,40957.856939600002079,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,40957.856939600002079,0.000000000000000,40957.856939585602959,65884792.493087694048882,0
179,0,180,{0F375282-DB7C-40F8-A79A-9B621AFBB308},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,30651.470000000001164,124.040000000000006,AK,190803050107,Dan Creek,S,NM,190803050108,0.000000000000000,0.000000000000000,66472.339504300005501,0, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,66472.339504300005501,0.000000000000000,66472.339504322910216,124042082.083173960447311,1
180,0,181,{62BA6281-268A-44F2-A612-96CF0EB99C05},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34794.160000000003492,140.810000000000002,AK,190803031404,Boulder Creek,M,NM,190803031406,0.000000000000000,0.000000000000000,64129.427606199998991,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1150.706889210000099,22.413820707500001,64129.427606199998991,0.000000000000000,64129.427606189427024,140806973.324436783790588,0
181,3,182,{1106121D-FE78-4258-9132-B544D83DFBDB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,27961.490000000001601,113.159999999999997,AK,190803060801,Anaconda Creek,S,NM,190803060802,0.000000000000000,0.000000000000000,64028.781158799996774,1,439,1091.019999999999982,JTG6,511439,PNJTG6, ,7/4/2015 0:00:00,Yes,GPS,Helicopter, ,0.000000000000000, ,None Recorded,38257,2015,8/10/2015 0:00:00,DNR SW-McGrath,No,9/4/2015 0:00:00,,9FC23956-2697-42B3-AE1D-1FFAA5AC7F4A,N,2010 - 2019,2015.000000000000000,2010.000000000000000,11245.138093100000333,0.000000000000000,0.000000000000000,64028.781158799996774,0.000000000000000,64028.781158828263870,113156132.128134280443192,7
182,5,183,{EA81C922-73E1-4551-974C-D0AF60E64AB7},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,38130.900000000001455,154.310000000000002,AK,190803060305,Middle Fork Chena River,S,NM,190803060602,0.000000000000000,0.000000000000000,71589.976041700007045,1,235,50964.790000000000873,N3UW,111235,PNN3UW,54050,8/5/2021 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Perimeter updated using Sentinel-2 imagery.,68032,2021,8/6/2021 0:00:00,jljenkins, ,9/27/2021 0:00:00,,{D801B0C1-8B9C-4B60-A450-2496BEF3F70A},N,2020 - 2029,2021.000000000000000,2020.000000000000000,237825.033522999990964,0.000000000000000,0.000000000000000,71589.976041700007045,0.000000000000000,71589.976041704139789,154310295.766975015401840,72
183,5,184,{E7156CB3-C589-4D8C-B2CD-BD97E7535943},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35719.250000000000000,144.550000000000011,AK,190803060105,Shamrock Creek-Middle Fork Chena River,S,NM,190803060304,0.000000000000000,0.000000000000000,61084.976279599999543,1,235,50964.790000000000873,N3UW,111235,PNN3UW,54050,8/5/2021 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Perimeter updated using Sentinel-2 imagery.,68032,2021,8/6/2021 0:00:00,jljenkins, ,9/27/2021 0:00:00,,{D801B0C1-8B9C-4B60-A450-2496BEF3F70A},N,2020 - 2029,2021.000000000000000,2020.000000000000000,237825.033522999990964,0.000000000000000,0.000000000000000,61084.976279599999543,0.000000000000000,61084.976279559959949,144550689.454811006784439,35
184,2,185,{8AE6FA35-BDBC-4DAC-8479-5220578D7596},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20718.009999999998399,83.840000000000003,AK,190803090904,190803090904-Chatanika River,S,NM,190803090905,0.000000000000000,0.000000000000000,55244.738710899997386,0,587,9951.930000000000291,BC9D,411587,PNBC9D, ,12/14/2004 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,2110,2004,12/14/2004 0:00:00,pmartyn, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,61521.265145799996390,0.000000000000000,0.000000000000000,55244.738710899997386,0.000000000000000,55244.738710868477938,83842825.562292098999023,0
185,1,186,{43F403D5-3B5C-45C0-9E37-9F7608877624},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25935.959999999999127,104.959999999999994,AK,190803090802,Headwaters Little Goldstream Creek,S,NM,190803090803,0.000000000000000,0.000000000000000,51505.363128099997994,0,388,1795.029999999999973,HL3N,311388,PNHL3N, ,7/4/2013 0:00:00,Yes,GPS,Foot, ,0.000000000000000, ,None Recorded,36521,2013,7/5/2013 0:00:00,DNR SW-McGrath,No,9/24/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,22384.702645500001381,0.000000000000000,0.000000000000000,51505.363128099997994,0.000000000000000,51505.363128063305339,104959113.907022595405579,0
186,4,187,{5510DBBA-C227-41CE-99A3-5022BDF27720},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35054.569999999999709,141.860000000000014,AK,190803090609,Hayes Creek-Chatanika River,S,NM,190803090902,0.000000000000000,0.000000000000000,55909.606956900002842,1,236,44.439999999999998,M6M9,011236,PNM6M9,50,6/15/2020 0:00:00,Yes,GPS-Walked, , ,0.000000000000000, ,Perimeter collected by DOF-FAS.,66723,2020,6/19/2020 0:00:00,jljenkins, ,9/28/2020 0:00:00,,{76E066C8-3EA2-4534-9CD7-B30BF13D58B8},N,2020 - 2029,2020.000000000000000,2020.000000000000000,2754.999516370000038,0.000000000000000,0.000000000000000,55909.606956900002842,0.000000000000000,55909.606956937030191,141860817.812351018190384,0
187,2,188,{C894A4F4-691F-4213-8AF9-3C4D6B5DD82E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24101.689999999998690,97.540000000000006,AK,190803060802,Caribou Creek-Little Chena River,S,NM,190803060804,0.000000000000000,0.000000000000000,50248.564636100003554,1,255,257.620000000000005,MA3V,911255,PNMA3V,256.9,6/24/2019 0:00:00,Yes,Mixed Methods, , ,0.000000000000000, ,Perimeter submitted by DOF - Fairbanks.,51103,2019,8/9/2019 0:00:00,jljenkins, ,9/23/2019 0:00:00,,{95D4806B-F683-4F5C-9722-864587E3585E},N,2010 - 2019,2019.000000000000000,2010.000000000000000,9250.931199000000561,0.000000000000000,0.000000000000000,50248.564636100003554,0.000000000000000,50248.564636082519428,97536095.534419149160385,2
188,2,189,{378E1136-1C38-4C32-9227-6BD2EC5FF8E6},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,10742.909999999999854,43.479999999999997,AK,190803060607,Horner Creek,M,NM,190803060609,0.000000000000000,0.000000000000000,33888.706151799997315,1,280,87154.289999999993597,HK8H,332280,PDHK8H,87154.4,8/17/2013 0:00:00,Yes,GPS,Helicopter,B - Within 90 Meters,0.000000000000000, ,"GPS data collected by M.Snyder on 8/16, IR flown on 8/17, entered by C.Ferner",36404,2013,8/19/2013 0:00:00,ilmakfsfrecferner,No,12/31/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,173260.052698000014061,0.000000000000000,0.000000000000000,33888.706151799997315,0.000000000000000,33888.706151825237612,43474992.107058048248291,0
189,2,190,{855278E2-21FB-44DF-930D-292D4BE2F879},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,27447.770000000000437,111.079999999999998,AK,190803060702,Sorrels Creek,S,NM,190803060706,0.000000000000000,0.000000000000000,51281.462087300002167,1,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,0.000000000000000,0.000000000000000,51281.462087300002167,0.000000000000000,51281.462087340951257,111077205.065435469150543,13
